id,host_id,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews_ltm,last_review,review_scores_rating,license,bedrooms,amenities_count
12793450,69666563,2016-04-30,f,3e Arrondissement,45.74753,4.87815,Entire home/apt,2,1.0,60.0,365,1125,0,0,2016-12-10,5.0,Unlicensed,1.0,6
12803196,69767413,2016-05-01,f,7e Arrondissement,45.74205,4.83571,Entire home/apt,2,1.0,30.0,365,1125,0,0,2017-05-18,5.0,Unlicensed,1.0,8
12807736,69807464,2016-05-01,t,9e Arrondissement,45.76638,4.81739,Entire home/apt,6,1.0,156.0,1,30,76,78,2024-08-28,4.48,licensed,2.0,44
12816816,52641964,2015-12-29,f,8e Arrondissement,45.7372,4.87014,Private room,2,1.0,42.0,3,1125,170,3,2023-11-03,4.75,Unlicensed,1.0,23
12818799,69926303,2016-05-02,f,4e Arrondissement,45.77479,4.82192,Entire home/apt,4,1.0,65.0,365,1125,0,0,2016-08-25,4.75,Unlicensed,2.0,12
12829684,55309707,2016-01-19,f,4e Arrondissement,45.77612,4.8346,Entire home/apt,4,1.0,42.0,365,1125,0,0,2019-08-18,4.85,Unlicensed,1.0,44
12840110,46315823,2015-10-11,f,7e Arrondissement,45.7513,4.84086,Entire home/apt,4,1.0,70.0,365,1125,0,0,2016-12-11,4.64,Unlicensed,2.0,7
12846719,70165242,2016-05-03,f,5e Arrondissement,45.75815,4.82493,Entire home/apt,2,1.0,41.0,5,27,7,22,2024-08-01,4.5,licensed,0.0,18
12851967,32151276,2015-04-28,f,7e Arrondissement,45.75252,4.84143,Entire home/apt,2,1.0,40.0,365,1125,0,0,2016-07-09,5.0,Unlicensed,1.0,11
12860416,23552153,2014-11-10,f,4e Arrondissement,45.77202,4.8174,Entire home/apt,4,1.0,85.0,365,1125,0,0,2016-07-12,5.0,Unlicensed,2.0,11
12867771,70223290,2016-05-03,t,3e Arrondissement,45.75669,4.86349,Entire home/apt,4,1.0,72.0,3,1125,132,61,2024-08-25,4.89,licensed,1.0,55
12869873,42778344,2015-08-28,f,7e Arrondissement,45.75058,4.84051,Entire home/apt,5,1.0,45.0,365,1125,0,0,2016-08-17,4.0,Unlicensed,2.0,11
12882795,34160092,2015-05-25,f,3e Arrondissement,45.7539,4.85305,Entire home/apt,2,1.0,40.0,365,1125,0,0,2016-07-04,4.5,Unlicensed,1.0,9
12888361,9372849,2013-10-11,t,7e Arrondissement,45.73311,4.83996,Entire home/apt,2,1.0,50.0,3,90,55,25,2024-08-08,4.85,licensed,0.0,20
12895530,70618745,2016-05-06,f,3e Arrondissement,45.75745,4.86963,Private room,1,1.0,27.0,1,7,0,0,2021-03-07,4.87,Unlicensed,1.0,11
12895843,70621736,2016-05-06,f,6e Arrondissement,45.76478,4.84256,Entire home/apt,5,2.0,220.0,365,1125,0,0,2016-06-27,5.0,Unlicensed,2.0,9
12897085,63680618,2016-03-20,f,3e Arrondissement,45.75372,4.87309,Entire home/apt,2,1.0,39.0,365,1125,90,0,2018-09-02,4.29,Unlicensed,1.0,23
12897652,63680618,2016-03-20,f,3e Arrondissement,45.75303,4.87781,Entire home/apt,2,1.0,41.0,365,1125,90,0,2018-08-19,4.67,Unlicensed,1.0,11
12899663,5117719,2013-02-17,f,3e Arrondissement,45.75511,4.8441,Entire home/apt,6,1.0,79.0,10,1125,177,3,2024-01-23,4.7,licensed,1.0,40
12910409,70768783,2016-05-07,f,2e Arrondissement,45.74405,4.8221,Entire home/apt,4,1.0,52.0,365,1125,0,0,2017-12-29,4.96,Unlicensed,2.0,20
12926271,70937220,2016-05-08,f,3e Arrondissement,45.74328,4.87798,Private room,2,1.0,39.0,1,4,0,0,2018-03-30,4.9,Unlicensed,1.0,12
12926290,37344338,2015-07-02,f,8e Arrondissement,45.7361,4.85831,Entire home/apt,6,1.0,95.0,365,1125,89,0,2019-06-18,5.0,Unlicensed,2.0,18
12929413,42701542,2015-08-27,f,8e Arrondissement,45.73236,4.85873,Entire home/apt,2,1.0,50.0,365,1125,0,0,2019-03-15,4.62,Unlicensed,1.0,15
12939973,63403900,2016-03-17,f,3e Arrondissement,45.75789,4.85372,Private room,2,1.0,40.0,1,1125,0,0,2016-06-22,4.75,Unlicensed,1.0,11
12952611,68539395,2016-04-23,f,2e Arrondissement,45.75194,4.83077,Entire home/apt,6,1.0,68.0,365,1125,0,0,2016-06-21,5.0,Unlicensed,2.0,9
12964925,17182361,2014-06-24,f,5e Arrondissement,45.76192,4.8283,Entire home/apt,2,1.0,40.0,365,1125,0,0,2018-04-30,4.59,Unlicensed,1.0,19
12965797,9372849,2013-10-11,t,7e Arrondissement,45.7332,4.83956,Entire home/apt,2,1.0,60.0,3,90,75,20,2024-07-31,4.94,licensed,0.0,21
12980451,1634094,2012-01-21,f,3e Arrondissement,45.75383,4.85005,Entire home/apt,4,1.0,100.0,365,1124,0,0,2017-08-19,4.82,Unlicensed,2.0,17
12981897,71478165,2016-05-11,f,2e Arrondissement,45.75525,4.83325,Entire home/apt,4,1.0,79.0,365,1125,0,0,2016-09-05,4.27,Unlicensed,1.0,14
12985701,17712817,2014-07-06,t,5e Arrondissement,45.76118,4.82741,Entire home/apt,4,1.0,133.0,5,1125,200,27,2024-08-13,4.98,licensed,1.0,37
12991779,31537981,2015-04-19,f,1er Arrondissement,45.76638,4.83293,Entire home/apt,4,1.0,237.0,1,5,89,1,2023-09-30,5.0,licensed,1.0,25
12993924,26464051,2015-01-21,t,9e Arrondissement,45.77749,4.80373,Entire home/apt,2,1.0,60.0,15,60,68,0,2020-09-23,4.84,licensed,2.0,47
12995824,71623993,2016-05-12,f,2e Arrondissement,45.7518,4.83326,Entire home/apt,4,1.0,200.0,365,1125,0,0,2016-11-20,4.44,Unlicensed,2.0,11
13001495,21582266,2014-09-21,f,5e Arrondissement,45.76523,4.8278,Entire home/apt,2,1.0,45.0,365,1125,0,0,2017-08-22,4.32,Unlicensed,1.0,6
13008978,68224366,2016-04-21,f,3e Arrondissement,45.75757,4.86811,Entire home/apt,4,1.0,57.0,45,365,224,0,2019-08-02,5.0,licensed,3.0,11
13010045,30840900,2015-04-08,f,4e Arrondissement,45.77616,4.83045,Private room,1,1.0,30.0,2,1125,0,1,2023-09-15,4.9,Unlicensed,1.0,47
13014854,39435466,2015-07-24,t,3e Arrondissement,45.75660130039712,4.863008368719331,Entire home/apt,4,1.0,67.0,2,1125,42,74,2024-09-12,4.92,licensed,1.0,42
13016468,46280543,2015-10-11,f,7e Arrondissement,45.75296,4.84069,Private room,2,1.0,52.0,2,32,15,3,2023-12-15,4.93,Unlicensed,1.0,29
13017322,1400684,2011-11-13,f,5e Arrondissement,45.74831,4.81264,Entire home/apt,6,2.0,169.0,3,1125,162,14,2024-08-09,4.86,Unlicensed,3.0,51
13025229,26525446,2015-01-22,f,4e Arrondissement,45.77505,4.8287,Entire home/apt,4,1.0,70.0,30,1125,0,0,2016-06-27,4.67,Mobility lease only,2.0,19
13041098,9659454,2013-10-27,t,2e Arrondissement,45.75676,4.8314,Private room,2,1.0,100.0,1,5,154,6,2024-06-26,4.95,Unlicensed,1.0,16
13051700,72246947,2016-05-16,f,6e Arrondissement,45.76589,4.86827,Entire home/apt,2,1.0,35.0,365,1125,0,0,2017-03-03,4.43,Unlicensed,1.0,10
13053858,15938699,2014-05-24,f,2e Arrondissement,45.75627,4.83094,Entire home/apt,2,1.0,80.0,365,1125,0,0,2017-12-10,5.0,Unlicensed,1.0,16
13059718,4889473,2013-01-29,f,6e Arrondissement,45.76676,4.85878,Entire home/apt,2,1.0,58.0,365,1125,0,0,2017-09-15,4.58,Unlicensed,1.0,13
13068521,47602572,2015-10-28,f,1er Arrondissement,45.77008,4.83504,Entire home/apt,4,1.0,49.0,365,1125,0,0,2016-11-13,4.7,Unlicensed,1.0,10
13084950,72612797,2016-05-18,f,7e Arrondissement,45.73205,4.8353,Private room,3,1.0,35.0,1,1125,0,0,2016-07-09,4.5,Unlicensed,1.0,13
13090446,21093761,2014-09-08,f,7e Arrondissement,45.74921,4.84068,Entire home/apt,8,2.0,230.0,4,7,0,0,2023-04-15,4.5,licensed,4.0,36
13096460,70101517,2016-05-03,f,7e Arrondissement,45.75166,4.84471,Entire home/apt,4,1.0,99.0,365,1125,0,0,2016-12-12,4.75,Unlicensed,2.0,11
13098193,32810937,2015-05-07,f,6e Arrondissement,45.76551,4.86058,Entire home/apt,6,1.0,99.0,365,1125,0,0,2017-01-01,4.75,Unlicensed,2.0,12
13104862,15973687,2014-05-25,f,7e Arrondissement,45.73524,4.83373,Entire home/apt,3,1.0,55.0,365,1125,0,0,2018-01-19,4.8,Unlicensed,1.0,12
13107993,31059393,2015-04-12,f,4e Arrondissement,45.77733,4.83403,Entire home/apt,2,1.0,71.0,2,29,220,45,2024-09-08,4.93,licensed,1.0,47
13109589,72877478,2016-05-19,f,9e Arrondissement,45.77331,4.80392,Private room,2,1.0,24.0,1,2,0,0,2017-08-13,4.4,Unlicensed,1.0,12
13110045,11327982,2014-01-15,f,3e Arrondissement,45.75539,4.84412,Entire home/apt,2,1.0,45.0,365,1125,0,0,2017-12-17,5.0,Unlicensed,1.0,12
13110401,45287245,2015-09-28,f,5e Arrondissement,45.75953,4.82283,Entire home/apt,2,1.0,139.0,1,365,96,1,2024-02-12,4.88,Exempt,1.0,20
13111290,65767216,2016-04-04,f,7e Arrondissement,45.75237,4.84033,Private room,2,1.0,28.0,1,7,0,0,2019-12-22,4.88,Unlicensed,1.0,31
13111701,14042875,2014-04-08,f,7e Arrondissement,45.74577,4.85776,Private room,3,1.0,40.0,1,1125,0,0,2016-12-11,4.6,Unlicensed,1.0,9
13112808,72912414,2016-05-19,f,4e Arrondissement,45.77772,4.8119,Private room,1,1.0,26.0,2,1125,0,0,2019-07-05,4.82,Unlicensed,1.0,22
13123475,73034324,2016-05-20,f,4e Arrondissement,45.77592,4.83507,Entire home/apt,4,1.0,72.0,1,1125,0,0,2020-12-13,4.89,licensed,1.0,40
13146068,3799511,2012-10-08,f,1er Arrondissement,45.77084,4.83751,Entire home/apt,2,1.0,107.0,1,1125,305,27,2024-08-22,4.58,licensed,1.0,26
13147531,50111246,2015-11-29,f,7e Arrondissement,45.73301,4.82596,Private room,1,1.0,48.0,30,310,155,7,2024-09-02,4.89,Unlicensed,1.0,43
13147772,50111246,2015-11-29,f,7e Arrondissement,45.73322,4.82627,Private room,1,1.0,42.0,7,30,256,0,2019-12-01,4.5,licensed,1.0,14
13150738,8991262,2013-09-22,t,7e Arrondissement,45.74627,4.83608,Private room,2,1.0,56.0,1,10,45,40,2024-08-13,4.88,Unlicensed,1.0,40
13151031,48834856,2015-11-12,f,1er Arrondissement,45.76632,4.82989,Entire home/apt,15,2.0,420.0,2,1125,1,5,2024-08-15,4.85,licensed,5.0,61
13159519,73483456,2016-05-23,f,3e Arrondissement,45.75713,4.86388,Entire home/apt,4,1.0,45.0,365,1125,0,0,2016-07-09,5.0,Unlicensed,1.0,7
13159586,73484017,2016-05-23,f,1er Arrondissement,45.76647,4.83718,Private room,2,1.0,19.0,2,1125,0,0,2016-08-14,4.67,Unlicensed,1.0,11
13160741,73494591,2016-05-23,f,1er Arrondissement,45.772671,4.83621,Entire home/apt,3,1.0,95.0,12,600,0,0,2022-06-30,4.93,licensed,1.0,52
13180873,38232372,2015-07-12,f,7e Arrondissement,45.73578,4.83259,Entire home/apt,2,1.0,60.0,365,1125,0,0,2016-12-31,5.0,Unlicensed,1.0,10
13186388,23456061,2014-11-07,f,1er Arrondissement,45.76966,4.83054,Private room,2,1.0,30.0,1,1125,0,0,2016-06-24,4.0,Unlicensed,1.0,10
13197423,73909015,2016-05-25,f,1er Arrondissement,45.76797,4.83591,Entire home/apt,4,1.0,28.0,365,1125,0,0,2016-06-14,4.6,Unlicensed,1.0,9
13198028,73915140,2016-05-25,f,6e Arrondissement,45.77204,4.84294,Entire home/apt,4,1.0,103.0,1,120,364,2,2024-06-04,5.0,licensed,1.0,43
13212348,53042757,2016-01-02,f,3e Arrondissement,45.75657,4.85836,Entire home/apt,2,1.0,60.0,365,1125,0,0,2016-12-11,4.6,Unlicensed,1.0,12
13216657,34192572,2015-05-25,f,5e Arrondissement,45.76409,4.82673,Entire home/apt,6,2.0,89.0,365,1125,0,0,2016-06-27,5.0,Unlicensed,2.0,11
13217507,39414351,2015-07-24,f,1er Arrondissement,45.76931,4.82783,Private room,2,1.0,40.0,1,1125,0,0,2016-12-10,5.0,Unlicensed,1.0,12
13230254,14809773,2014-04-27,f,5e Arrondissement,45.76275,4.82921,Private room,2,1.0,35.0,5,365,267,0,2022-08-31,4.8,Unlicensed,1.0,13
13235428,369826491,2020-09-29,f,1er Arrondissement,45.76607131958008,4.832830905914307,Entire home/apt,2,1.0,90.0,3,40,0,8,2024-06-03,4.73,licensed,1.0,41
13241592,16160015,2014-05-30,t,7e Arrondissement,45.74344,4.85099,Entire home/apt,8,2.0,140.0,2,120,132,5,2023-12-10,4.88,licensed,2.0,43
13242430,74415172,2016-05-28,f,1er Arrondissement,45.76744,4.83422,Entire home/apt,4,1.0,120.0,365,1125,0,0,2016-07-08,5.0,Unlicensed,2.0,7
13245238,74449036,2016-05-28,f,7e Arrondissement,45.74302,4.84682,Private room,4,1.0,40.0,1,26,0,0,2016-06-28,4.5,Unlicensed,1.6666666666666667,8
13248939,74489247,2016-05-28,t,7e Arrondissement,45.7532,4.84596,Entire home/apt,2,1.0,90.0,2,1125,6,12,2024-08-18,4.93,licensed,1.0,39
13249269,74499383,2016-05-28,t,6e Arrondissement,45.77255,4.8485,Entire home/apt,2,1.0,103.0,1,365,315,47,2024-08-31,4.81,licensed,0.0,53
13259521,74629282,2016-05-29,t,2e Arrondissement,45.76288,4.83717,Private room,2,1.0,65.0,1,150,106,16,2024-08-15,4.53,Unlicensed,0.0,37
13260746,74643960,2016-05-29,f,7e Arrondissement,45.750983,4.844299,Entire home/apt,4,1.0,80.0,2,7,12,9,2024-09-11,4.63,licensed,2.0,26
13260994,74647085,2016-05-29,f,6e Arrondissement,45.77389,4.85111,Private room,2,1.0,30.0,1,15,0,0,2018-12-09,4.33,Unlicensed,1.0,7
13263347,18814728,2014-07-24,f,2e Arrondissement,45.75664,4.83204,Entire home/apt,3,1.0,65.0,365,1125,0,0,2017-12-10,5.0,Unlicensed,1.0,13
13273431,33843857,2015-05-20,f,3e Arrondissement,45.748,4.86881,Entire home/apt,6,1.0,99.0,365,1125,0,0,2019-07-21,5.0,Unlicensed,3.0,23
13274233,72664804,2016-05-18,f,6e Arrondissement,45.76676,4.85521,Entire home/apt,2,1.0,60.0,365,1125,0,0,2016-06-18,4.0,Unlicensed,1.0,8
13275732,74767667,2016-05-30,f,1er Arrondissement,45.76769,4.83163,Entire home/apt,2,1.0,100.0,365,1125,0,0,2016-09-25,5.0,Unlicensed,1.0,13
13278848,70683615,2016-05-06,t,9e Arrondissement,45.76694,4.81071,Entire home/apt,4,1.0,80.0,2,30,324,8,2024-08-27,4.9,licensed,1.0,48
13279487,30861824,2015-04-08,f,3e Arrondissement,45.76184,4.84403,Entire home/apt,5,1.0,69.0,2,1125,0,0,2021-05-24,4.98,licensed,2.0,27
13284804,54397433,2016-01-12,t,7e Arrondissement,45.74758,4.83768,Entire home/apt,3,1.0,70.0,2,14,35,16,2024-06-24,4.82,licensed,2.0,17
13286611,74952432,2016-05-31,f,5e Arrondissement,45.76688,4.82667,Entire home/apt,2,1.0,60.0,365,1125,0,0,2016-07-07,5.0,Unlicensed,1.0,7
13292233,72633910,2016-05-18,f,9e Arrondissement,45.77326,4.80413,Entire home/apt,6,1.0,98.0,365,1125,0,0,2017-12-10,4.79,Unlicensed,3.0,15
13293509,47904159,2015-11-01,f,5e Arrondissement,45.75159,4.81081,Private room,1,1.0,25.0,1,1125,0,0,2016-07-09,4.5,Unlicensed,1.0,11
13294003,43753385,2015-09-09,f,6e Arrondissement,45.76941,4.84635,Entire home/apt,2,1.0,50.0,365,1125,250,0,2017-09-15,4.7,Unlicensed,0.0,16
13303632,63641416,2016-03-19,f,7e Arrondissement,45.74707,4.84627,Entire home/apt,6,1.0,250.0,365,1125,0,0,2016-07-08,5.0,Unlicensed,2.0,14
13308827,4356445,2012-12-08,f,3e Arrondissement,45.76148,4.84351,Entire home/apt,2,1.0,55.0,365,1125,0,0,2017-12-11,5.0,Unlicensed,1.0,15
13313966,3074171,2012-07-27,f,1er Arrondissement,45.76507,4.83332,Entire home/apt,3,1.0,64.0,2,1125,43,18,2024-06-16,4.53,licensed,0.0,9
13327678,75409683,2016-06-02,f,2e Arrondissement,45.75402,4.82666,Private room,3,2.0,30.0,1,1125,0,0,2016-06-26,4.0,Unlicensed,1.0,8
13328514,25338102,2014-12-29,f,2e Arrondissement,45.75869,4.83104,Private room,2,2.0,30.0,2,1125,0,0,2016-09-10,5.0,Unlicensed,1.0,10
13340852,75564847,2016-06-03,f,3e Arrondissement,45.75831,4.87009,Private room,2,1.0,20.0,1,1125,0,0,2016-08-02,4.5,Unlicensed,1.0,9
13342907,75060034,2016-05-31,t,6e Arrondissement,45.77131,4.84828,Private room,2,1.0,65.0,2,14,174,26,2024-09-05,4.94,Unlicensed,1.0,32
13357974,75765637,2016-06-04,f,7e Arrondissement,45.7505,4.85269,Entire home/apt,4,1.0,58.0,365,1125,0,0,2016-08-21,4.67,Unlicensed,1.0,14
13364127,75064111,2016-05-31,f,8e Arrondissement,45.74125,4.87911,Entire home/apt,4,1.0,120.0,365,1125,0,0,2018-03-11,5.0,Unlicensed,3.0,31
13368057,4489178,2016-05-21,f,5e Arrondissement,45.75774,4.80832,Private room,1,1.0,30.0,1,1125,0,0,2016-06-10,5.0,Unlicensed,1.0,6
13372436,75943624,2016-06-05,f,7e Arrondissement,45.75536,4.84099,Entire home/apt,5,1.0,77.0,2,13,0,0,2019-04-05,4.93,licensed,2.0,22
13373943,75952166,2016-06-05,f,3e Arrondissement,45.75883,4.87238,Private room,2,1.0,67.0,1,6,0,0,2017-12-10,5.0,Unlicensed,1.0,13
13387350,33538228,2015-05-17,f,6e Arrondissement,45.7759,4.84486,Private room,2,1.0,40.0,1,1125,0,0,2017-05-27,4.3,Unlicensed,1.0,6
13388313,39322861,2015-07-23,f,7e Arrondissement,45.74661,4.83451,Entire home/apt,4,1.0,49.0,365,1125,0,0,2018-07-16,4.7,Unlicensed,1.0,16
13389057,76134732,2016-06-06,f,7e Arrondissement,45.73506,4.83345,Entire home/apt,4,1.0,50.0,365,1125,0,0,2016-08-29,4.0,Unlicensed,2.0,14
13389448,67848697,2016-04-19,f,7e Arrondissement,45.74738,4.84232,Private room,3,1.0,40.0,1,15,0,0,2019-08-11,4.65,Unlicensed,1.0,30
13391601,76158391,2016-06-06,t,2e Arrondissement,45.75484,4.82621,Entire home/apt,4,1.0,78.0,2,365,231,54,2024-08-30,4.78,licensed,1.0,40
13392279,451047676,2022-03-24,f,3e Arrondissement,45.76345,4.85148,Entire home/apt,2,1.0,108.0,1,1125,363,25,2024-09-09,4.59,licensed,0.0,34
13393365,40405031,2015-08-03,f,2e Arrondissement,45.7527,4.82882,Entire home/apt,2,1.0,80.0,365,1125,0,0,2016-11-20,4.6,Unlicensed,1.0,9
13393594,5416419,2013-03-11,f,3e Arrondissement,45.75855,4.86353,Private room,2,1.0,47.0,1,1125,0,0,2019-12-07,4.97,Unlicensed,1.0,17
13394151,20813875,2014-09-01,f,3e Arrondissement,45.75597,4.84367,Entire home/apt,2,1.0,50.0,365,1125,0,0,2019-01-20,4.78,Unlicensed,2.0,17
13394697,18189468,2014-07-16,f,5e Arrondissement,45.76358,4.78732,Entire home/apt,2,1.0,114.0,5,1125,0,0,2022-12-28,4.0,Unlicensed,1.0,19
13399209,10491584,2013-12-07,t,4e Arrondissement,45.77803,4.83383,Private room,1,1.0,59.0,7,90,58,12,2024-08-19,4.84,Unlicensed,1.0,36
13402511,18464203,2014-07-20,f,3e Arrondissement,45.75958,4.85425,Private room,1,1.0,50.0,1,6,0,0,2018-06-01,4.5,Unlicensed,1.0,12
13406178,37583051,2015-07-05,f,2e Arrondissement,45.74205,4.82257,Private room,3,1.0,36.0,1,1125,246,55,2024-09-10,4.63,Unlicensed,1.0,27
13411018,64807095,2016-03-28,f,3e Arrondissement,45.75629,4.84038,Entire home/apt,2,1.0,15.0,365,1125,0,0,2016-06-10,5.0,Unlicensed,1.0,9
13414234,10897635,2013-12-29,f,6e Arrondissement,45.76938,4.85175,Entire home/apt,2,1.0,36.0,365,1125,0,0,2016-09-10,4.0,Unlicensed,1.0,11
13414997,28793204,2015-03-05,f,4e Arrondissement,45.77745,4.83401,Entire home/apt,2,1.0,35.0,365,1125,0,0,2017-07-30,4.75,Unlicensed,1.0,11
13429534,76488408,2016-06-08,f,9e Arrondissement,45.78747,4.79277,Private room,2,1.0,45.0,1,1125,0,0,2016-06-24,5.0,Unlicensed,1.0,13
13440341,12977619,2014-03-10,f,9e Arrondissement,45.78232,4.80597,Private room,2,1.0,60.0,1,1125,0,0,2019-09-05,4.88,Unlicensed,1.0,10
13445993,76754587,2016-06-09,f,3e Arrondissement,45.76249,4.86596,Private room,2,1.0,30.0,1,7,0,0,2017-05-18,4.66,Unlicensed,1.0,12
13447716,28333279,2015-02-25,f,7e Arrondissement,45.74773,4.8427,Entire home/apt,2,1.0,59.0,365,1125,0,0,2016-12-30,5.0,Unlicensed,1.0,11
13448504,74562468,2016-05-29,f,7e Arrondissement,45.74815,4.85505,Entire home/apt,3,1.0,50.0,6,60,0,0,2021-05-26,4.82,licensed,1.0,32
13448996,14827956,2014-04-28,t,1er Arrondissement,45.77194,4.8272,Private room,1,1.0,30.0,2,1125,3,16,2024-07-06,4.87,Unlicensed,1.0,25
13449743,14822831,2014-04-28,t,1er Arrondissement,45.7711,4.8338,Entire home/apt,2,1.0,98.0,3,1125,137,29,2024-08-30,4.96,licensed,1.0,47
13454971,76800740,2016-06-09,f,6e Arrondissement,45.76848,4.85079,Entire home/apt,6,1.0,79.0,365,1125,0,0,2017-04-23,4.33,Unlicensed,2.0,10
13458544,7504073,2013-07-15,f,2e Arrondissement,45.74236,4.82414,Private room,2,2.0,40.0,1,1125,0,0,2016-06-26,4.4,Unlicensed,1.0,11
13468434,77035044,2016-06-11,t,5e Arrondissement,45.76302,4.82592,Entire home/apt,3,1.0,75.0,7,1125,131,59,2024-09-06,4.77,licensed,1.0,23
13488673,43823,2009-10-06,f,1er Arrondissement,45.77016,4.82894,Entire home/apt,2,1.0,70.0,8,120,3,5,2024-08-08,4.84,licensed,1.0,24
13489664,36028525,2015-06-17,f,5e Arrondissement,45.76137,4.81346,Private room,2,1.0,25.0,1,1125,0,0,2016-06-19,5.0,Unlicensed,1.0,8
13491300,9750994,2013-11-01,f,7e Arrondissement,45.74323,4.84038,Private room,2,1.0,25.0,1,1125,0,0,2017-12-09,5.0,Unlicensed,1.0,11
13501790,77449288,2016-06-13,f,3e Arrondissement,45.75496,4.87539,Entire home/apt,4,1.0,75.0,365,1125,0,0,2016-07-07,4.0,Unlicensed,1.6666666666666667,10
13537697,18698987,2014-07-23,f,3e Arrondissement,45.74744,4.87131,Entire home/apt,2,1.0,69.0,365,1125,0,0,2016-10-15,4.5,Unlicensed,1.0,9
13543666,77897675,2016-06-15,t,2e Arrondissement,45.75301,4.82924,Entire home/apt,2,1.0,86.0,2,28,127,56,2024-09-08,4.95,Exempt,0.0,47
13544585,10296185,2013-11-27,t,7e Arrondissement,45.75017,4.84426,Entire home/apt,4,1.0,85.0,32,1125,197,3,2024-06-01,4.54,Mobility lease only,1.0,30
13545456,22585997,2014-10-15,f,3e Arrondissement,45.75345,4.8508,Private room,2,1.0,40.0,1,8,0,0,2016-07-07,5.0,Unlicensed,1.0,12
13553669,78032667,2016-06-16,f,5e Arrondissement,45.76124,4.82478,Private room,2,1.0,42.0,2,1125,0,0,2016-07-11,4.5,Unlicensed,1.0,11
13555424,19174650,2014-07-30,f,3e Arrondissement,45.750244,4.858308,Private room,2,1.0,56.0,2,730,79,3,2024-06-26,4.73,Unlicensed,1.0,32
13568580,32288551,2015-04-30,f,8e Arrondissement,45.72532,4.87572,Shared room,1,1.0,50.0,1,1125,0,0,2016-06-22,4.0,Unlicensed,1.0,3
13574391,78296601,2016-06-17,f,3e Arrondissement,45.75524,4.84358,Entire home/apt,2,1.0,35.0,365,1125,0,0,2017-07-03,4.54,Unlicensed,2.0,13
13581716,27904631,2015-02-17,f,1er Arrondissement,45.77385,4.8332,Entire home/apt,2,1.0,35.0,365,1125,0,0,2018-03-26,4.33,Unlicensed,1.0,11
13584304,34856295,2015-06-02,f,4e Arrondissement,45.7886,4.81907,Entire home/apt,5,1.0,80.0,365,1125,0,0,2016-08-09,5.0,Unlicensed,2.0,11
13593117,14055874,2014-04-08,t,8e Arrondissement,45.74535,4.86188,Entire home/apt,4,1.0,140.0,2,1125,347,15,2024-08-10,4.96,licensed,1.0,67
13596389,41717432,2015-08-17,f,7e Arrondissement,45.74645,4.84107,Entire home/apt,2,1.0,35.0,365,1125,0,0,2017-10-22,4.68,Unlicensed,1.0,14
13599636,15080065,2014-05-04,t,1er Arrondissement,45.7722,4.82885,Entire home/apt,2,1.0,87.0,4,1125,84,11,2024-07-12,4.78,licensed,1.0,35
13600423,78564782,2016-06-19,f,2e Arrondissement,45.75461,4.82631,Entire home/apt,2,1.0,62.0,3,5,18,12,2024-08-15,4.58,licensed,0.0,43
13602147,14275188,2014-04-14,f,7e Arrondissement,45.74867,4.85711,Private room,1,1.0,40.0,5,1125,0,0,2023-04-16,4.67,Unlicensed,1.0,49
13634338,10005683,2013-11-14,t,6e Arrondissement,45.77107,4.85629,Entire home/apt,2,1.0,80.0,2,1125,35,20,2024-09-05,4.95,licensed,1.0,20
13635274,79072926,2016-06-21,f,1er Arrondissement,45.77128,4.82751,Entire home/apt,2,1.0,45.0,365,1125,0,0,2017-12-10,4.71,Unlicensed,1.0,12
13645494,79208638,2016-06-22,f,3e Arrondissement,45.75787,4.85966,Entire home/apt,4,1.0,30.0,365,1125,0,0,2016-06-29,5.0,Unlicensed,1.0,7
13648876,79244423,2016-06-22,f,1er Arrondissement,45.7714,4.8346,Private room,2,1.0,22.0,1,33,0,0,2017-04-01,4.67,Unlicensed,1.0,9
13649791,79254111,2016-06-22,f,4e Arrondissement,45.77636,4.83174,Entire home/apt,5,1.0,282.0,365,1125,0,0,2016-07-08,5.0,Unlicensed,2.0,12
13660497,78678384,2016-06-19,f,2e Arrondissement,45.75947,4.83389,Entire home/apt,4,1.0,90.0,365,1125,0,0,2017-04-02,4.86,Unlicensed,2.0,12
13664016,79437192,2016-06-23,f,1er Arrondissement,45.76979,4.82986,Entire home/apt,4,1.0,50.0,2,90,0,0,2021-03-07,4.5,licensed,1.0,24
13664434,61386407,2016-03-03,f,4e Arrondissement,45.779,4.83322,Entire home/apt,4,1.0,45.0,365,1125,0,0,2016-06-27,5.0,Unlicensed,1.0,10
13669315,4152064,2012-11-14,f,1er Arrondissement,45.76553,4.83242,Entire home/apt,7,1.0,300.0,365,1125,0,0,2017-04-09,5.0,Unlicensed,3.0,13
13670311,75153495,2016-06-01,f,2e Arrondissement,45.74862,4.82832,Entire home/apt,4,1.0,80.0,365,1125,0,0,2017-01-23,4.8,Unlicensed,1.0,14
13672062,468181862,2022-07-07,f,5e Arrondissement,45.76506,4.82818,Entire home/apt,2,1.0,76.0,2,65,64,52,2024-09-01,4.88,licensed,1.0,39
13690240,40310666,2015-08-02,f,2e Arrondissement,45.74797,4.82824,Private room,2,1.0,21.0,2,1125,0,0,2017-01-29,5.0,Unlicensed,1.0,8
